Address,FLAG,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Sent_tnx,Received_Tnx,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name
0x8a8116a794744977941c7d3743517410969aacbb,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,0.0,0.000498303977446,0.000498303977446,1.0,0.0,0.0,970.923963963964,0.0,970.923963963964,0.0,0.0,0.0,1.000195579514e-06,1e-05,1.3467675066109672e-06,1.0,0.0
0x752efadc0a7e05ad1bcccda22c141d01a75ef1e4,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,74.0430999968127,0.0,0.0,0.0,2.0,2.0,0.0,167773.46666666667,0.0,4e-10,74.0430999964127,37.02154999840635,0.0,0.0,0.0,0.0,2.0
0xd83c569268930fadad4cde6d0cb64450fef32b65,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x23352036e911a22cfc692b5e2e196692658aded9,0.0,0.0,55.472183885214776,0.0,105894.0,12404.0,0.0,0.0,2.0,0.00020206354718623945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.139731726573964e+19,0.0,0.0,110277718.89838646,0.0,0.0,0.0,40.0,31.0,0.0,17847.59219858156,0.0,7.7777777e-11,88888888.0,2346334.44464652,0.0,0.0,0.0,0.0,29.0
0xff0e5e014cf97e0615cb50f6f39da6388e2fae6e,0.0,0.0,55.472183885214776,0.0,44969.0,10249.0,0.0,0.0,3.5325702981489004e-05,7.855567831503703e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35325702981489.0,0.0,0.0,4960.62362962,0.0,0.0,0.0,11.0,5.0,0.0,104779.57361111112,0.0,0.0,2342.42372962,413.38530246833335,0.0,0.0,0.0,0.0,5.0
0xaee433adebe0fbb88daa47ef0c1a513caa52ef02,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,141703.4196825517,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,141703.4196825517,141703.4196825517,141703.4196825517,0.0,0.0,0.0,0.0,1.0
0xf6537fe0df7f0cc0985cf00792cc98249e73efa0,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xc50ef449171a51fbeafd7c562b064b6471c36caa,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,1.0,31785753.69709211,228968.95734670217,228968.95734670217,1.0,10.0,7.0,17.131533019654952,15298.083333333334,17.131533019654952,2.6e-11,16904575.887504,2889613.972462919,1.1816116466506e-05,3000.0,22.922110055731487,1.0,7.0
0xc666081073e8dff8d3d1c2292a29ae1a2153ec09,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,1534702.0764829186,0.0,0.0,0.0,10.0,2.0,0.0,80132.20909090909,0.0,0.0,855549.2142777699,139518.37058935623,0.0,0.0,0.0,0.0,2.0
0x69e8b9528cabda89fe846c67675b5d73d463a916,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,3301.8098544741765,0.0,0.0,0.0,4.0,1.0,0.0,141121.66666666666,0.0,5.0,1582.006307,825.4524636185441,0.0,0.0,0.0,0.0,1.0
0x1de5e000c41c8d35b9f1f4985c23988f05831057,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,261969.01840106503,0.0,0.0,0.0,3.0,1.0,0.0,246744.61666666667,0.0,20125.785,110390.233401065,65492.25460026626,0.0,0.0,0.0,0.0,1.0
0xdb2f2bcce3efa95eda95a233af45f3e0d4f00e2a,0.0,0.0,55.472183885214776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4919378712000005e-08,0.0,0.0,0.0,4.0,4.0,0.0,302524.6625,0.0,9.000000000000001e-15,2.5e-08,8.729844678000001e-09,0.0,0.0,0.0,0.0,4.0
0xe8d17542dfe79ff4fbd4b850f2d39dc69c4489a2,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,1e-09,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1e-09,1e-09,1e-09,0.0,0.0,0.0,0.0,1.0
0x0d97fee619d955509e54b046c9992b6e9f5b0630,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,809707.2215171078,806935.6405181743,806935.6405181743,10.0,5.0,9.0,841.087157107232,1973.725641025641,841.087157107232,1.09442e-13,157109.5983663664,20761.72362864379,2e-18,126199.9880860857,2012.308330469261,9.0,9.0
0x6faa826af0568d1866fca570da79b318ef114dab,0.0,0.0,55.472183885214776,0.0,2398.0,76.0,0.0,0.0,0.002,8.340283569641369e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,928.893595219055,0.0,0.0,0.0,4.0,4.0,0.0,575036.2541666667,0.0,6.6e-11,928.80470633,232.2233988047637,0.0,0.0,0.0,0.0,4.0
0x3e780920601d61cedb860fe9c4a90c9ea6a35e78,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,131.7184211674074,0.0,0.0,0.0,4.0,2.0,0.0,58610.2625,0.0,9.985e-11,100.0,32.92960529185185,0.0,0.0,0.0,0.0,2.0
0x9b5c2be869a19e84bdbcb1386dad83a2ec8dae82,0.0,0.0,55.472183885214776,0.0,1902.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
0x8bbf1dccbedd5c70d8e793d432fb56b848dd1698,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x95efd1fe6099f65a7ed524def487483221094947,0.0,0.0,55.472183885214776,0.0,8782.0,2362.0,0.0,0.0,0.005,6.832156684126622e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000000000000.0,0.0,0.0,18001.8865,0.0,0.0,0.0,6.0,4.0,0.0,82488.52777777778,0.0,6.660000000000005e-16,11901.886000000002,3000.3144166666666,0.0,0.0,0.0,0.0,4.0
0xf6ea0e60cee427b90aa36f327ee61d1d4cabc49f,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x0ebb614204e47c09b6c3feb9aaecad8ee060e23e,0.0,0.0,55.472183885214776,0.0,7416.0,1966.0,0.0,0.0,4.1000000000000005,0.0005956393230852211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41726122e+18,0.0,1.5478974054343575e+18,109906308.6257889,101.33700000000002,101.33700000000002,2.0,23.0,18.0,178711.65,71896.976,178711.65,0.0,88888888.0,4396252.345031556,1.3370000000000002,100.0,50.66850000000001,2.0,18.0
0x878cf148ccbb50426043a9affe54ba408221c7fa,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,2.500000000000001e-17,2.500000000000001e-17,2.500000000000001e-17,1.0,1.0,1.0,0.0,0.0,0.0,2.500000000000001e-17,2.500000000000001e-17,2.500000000000001e-17,2.500000000000001e-17,2.500000000000001e-17,2.500000000000001e-17,1.0,1.0
0x139d9397274bb9e2c29a9aa8aa0b5874d30d62e3,0.0,0.0,55.472183885214776,0.0,11447.0,9478.0,0.0,0.0,1.0000000000000001e-07,9.609504673713638e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000000000.0,0.0,0.0,21017239.08878889,0.0,0.0,0.0,10.0,6.0,0.0,200651.135,0.0,1e-10,21000000.0,2101723.9088788885,0.0,0.0,0.0,0.0,6.0
0xefc1c73a3d8728dc4cf2a18ac5705fe93e5914ac,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,227033.87977922097,0.0,0.0,0.0,6.0,5.0,0.0,186893.5833333333,0.0,7e-15,149825.0,37838.97996320349,0.0,0.0,0.0,0.0,5.0
0x63b8b7d4a3efd0735c4bffbd95b332a55e4eb851,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,12649.053820051096,0.0,0.0,0.0,4.0,1.0,0.0,204146.69583333333,0.0,0.0,7268.2958695389025,3162.263455012774,0.0,0.0,0.0,0.0,1.0
0xc96df921009b790dffca412375251ed1a2b75c60,0.0,0.0,55.472183885214776,0.0,11589.0,1118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109914376.35585044,0.0,0.0,0.0,15.0,10.0,0.0,57834.5568627451,0.0,1.3000000000000005e-17,88888888.0,6465551.550344143,0.0,0.0,0.0,0.0,9.0
0x20f7a3ddf244dc9299975b4da1c39f8d5d75f05a,0.0,0.0,55.472183885214776,0.0,15028.0,5184.0,0.0,0.0,0.6100000000000001,5.260579598083578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90559902e+17,0.0,0.0,21008889.088788923,100.0,100.0,1.0,14.0,5.0,0.0,108355.92857142857,0.0,0.0,21000000.0,1500634.9349134944,100.0,100.0,100.0,1.0,5.0
0x874d4c9b980f1a13dd44cbcdb912e24ef0671ed0,0.0,0.0,55.472183885214776,0.0,383.0,314.0,0.0,0.0,0.01,2.6109660574412533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+16,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xf4dc48d260c93ad6a96c5ce563e70ca578987c74,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x175ab41e2cedf3919b2e4426c19851223cf51046,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,50.00000000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.00000000000001,50.00000000000001,50.00000000000001,0.0,0.0,0.0,0.0,1.0
0xf8e9f10c22840b613cda05a0c5fdb59a4d6cd7ef,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,1348319599.8038766,0.0,0.0,0.0,15.0,6.0,0.0,42786.72604166667,0.0,9.662e-13,1347990000.0,84269974.98774229,0.0,0.0,0.0,0.0,6.0
0x21cf09bc065082478dcc9ccb5fd215a978dc8d86,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x10ba8c420e912bf07bedac03aa6908720db04e0c,0.0,0.0,55.472183885214776,0.0,750.0,357.0,0.0,0.0,0.01,1.3333333333333335e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+16,0.0,0.0,31891.0,0.0,0.0,0.0,2.0,1.0,0.0,13386.005555555555,0.0,0.0,28191.0,10630.333333333334,0.0,0.0,0.0,0.0,1.0
0xa12d7e5319f5b43476ef19d1569e10097cacdfe2,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,5000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,1.0
0xd04785c4d8195e4a54d9dec3a9043872875ae9e2,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,72060.05757401585,0.0,0.0,0.0,12.0,8.0,0.0,20604.053333333333,0.0,1e-11,65400.00000000001,3603.0028787007927,0.0,0.0,0.0,0.0,8.0
0xda007777d86ac6d989cc9f79a73261b3fc5e0da0,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,1.000009e-09,0.0,0.0,0.0,2.0,2.0,0.0,332980.73333333334,0.0,9.000000000000001e-15,1e-09,5.000045e-10,0.0,0.0,0.0,0.0,2.0
0x3abdff32f76b42e7635bdb7e425f0231a5f3ab17,0.0,0.0,55.472183885214776,0.0,6464.0,1264.0,0.0,0.0,0.044000000000000004,7.425742574257426e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8e+16,0.0,0.0,21014409.08878889,0.0,0.0,0.0,7.0,5.0,0.0,91158.74761904762,0.0,2e-18,21000000.0,3002058.441255555,0.0,0.0,0.0,0.0,5.0
0x9c405acf8688afb61b3197421cdeec1a266c6839,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,11522.64267065034,10000000000.0,10000000000.0,1.0,1.0,1.0,0.0,0.0,0.0,11522.64267065034,11522.64267065034,11522.64267065034,10000000000.0,10000000000.0,10000000000.0,1.0,1.0
0xaa61d5dec73971cd4a026ef2820bb87b4a4ed8d6,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x368c5290b13caa10284db58b4ad4f3e9ee8bf4c9,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,807.0000000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,807.0000000000001,807.0000000000001,807.0000000000001,0.0,0.0,0.0,0.0,1.0
0x68909e586eeac8f47315e84b4c9788dd54ef65bb,0.0,0.0,55.472183885214776,0.0,19760.0,2194.0,0.0,0.0,0.2,1.0627530364372469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e+17,0.0,0.0,109999884.0699,0.0,0.0,0.0,12.0,11.0,0.0,123925.4988095238,0.0,2e-18,88888888.0,7857134.576421428,0.0,0.0,0.0,0.0,11.0
0x49d72e3973900a195a155a46441f0c08179fdb64,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xc87f0a3f3671f7d01278625561dc6e284b62dae9,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0xee1ae38be4ce0074c4a4a8dc821cc784778f378c,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,55688.29639378429,0.0,0.0,0.0,6.0,2.0,0.0,31004.494444444445,0.0,6.6e-11,32000.000000000004,5190.5948234453,0.0,0.0,0.0,0.0,2.0
0x8a6f3bf52a26a21531514e23016eeae8ba7e7018,0.0,0.0,55.472183885214776,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106146.00000018296,106096.0,106096.0,1.0,4.0,3.0,0.0,295857.8625,0.0,2.28587248e-08,106096.0,26536.50000004574,106096.0,106096.0,106096.0,1.0,3.0
0xe2fe5e7e206e7b46cad6a5146320e5b4b9a18e97,0.0,0.0,55.472183885214776,0.0,9516.0,1869.0,0.0,0.0,0.00416661,4.378530895334175e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4166610000000001.0,0.0,0.0,199.0103567973608,100.0,100.0,1.0,13.0,5.0,0.0,154132.7,0.0,3.1680000000000002e-15,128.0,15.308488984412367,100.0,100.0,100.0,1.0,4.0
0x07d9e49ea402194bf48a8276dafb16e4ed633317,0.0,0.0,55.472183885214776,0.0,9431.0,2473.0,0.0,0.0,5.2000000000000004e-05,5.513731311631853e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000000000000.0,0.0,0.0,917683579.3369,101.33700000000002,101.33700000000002,2.0,18.0,15.0,178794.2,83121.21031746031,178794.2,4e-18,888888888.0,43699218.06366191,1.3370000000000002,100.0,50.66850000000001,2.0,15.0
0xe1aee98495365fc179699c1bb3e761fa716bee62,0.0,0.0,55.472183885214776,0.0,27341.0,9523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111286361.62889849,0.0,0.0,0.0,27.0,22.0,0.0,54557.94888888889,0.0,5e-18,88888888.0,3709545.387629949,0.0,0.0,0.0,0.0,21.0
0x5046e860ff274fb8c66106b0ffb8155849fb0787,0.0,0.0,55.472183885214776,0.0,3876.0,2974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977676579.8887892,3.760080082e-07,3.760080082e-07,1.0,17.0,16.0,1.425,96865.01574074074,1.425,1e-18,888888888.0,54315365.54937718,8.008200000000001e-12,3.7600000000000003e-07,1.880040041e-07,2.0,16.0
0x755eb14d2feff2939eb3026f5cad9d03775b9ff4,0.0,0.0,55.472183885214776,0.0,10704.0,1448.0,0.0,0.0,2.5,0.004102956026183977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.391804130427328e+19,0.0,0.0,47965.09889338889,0.0,0.0,0.0,17.0,5.0,0.0,78465.32202380952,0.0,0.0,11128.0,1713.0392461924605,0.0,0.0,0.0,0.0,5.0
0x6295ab2be04a617747481b292c390bfca592cf28,0.0,0.0,55.472183885214776,0.0,9795.0,1221.0,0.0,0.0,0.08442764500000001,3.281798386932108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21452152e+17,0.0,0.0,1048.0,0.0,0.0,0.0,4.0,3.0,0.0,29239.43333333333,0.0,10.0,1000.0,262.0,0.0,0.0,0.0,0.0,3.0
0xacd8f2523a4613eee78904354187c81bb05ae2b8,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,101500.27362346768,0.0,0.0,0.0,7.0,7.0,0.0,142682.45238095237,0.0,9.000000000000001e-18,34800.0,14500.03908906681,0.0,0.0,0.0,0.0,7.0
0xc56b13ebbcffa67cfb7979b900b736b3fb480d78,0.0,0.0,55.472183885214776,0.0,79706.0,6713.0,0.0,0.0,48.0,0.0013028485008721531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0384484261051584e+20,0.0,2.5495202e+17,21042793.83592781,0.0771301484602196,0.0771301484602196,162.0,23.0,14.0,1852.9056719022688,63811.83269230769,1852.9056719022688,0.0,21000000.0,809338.224458762,8.6859318e-11,0.0396927398,0.0004038227668074,1.0,14.0
0x7be00ed6796b21656732e8f739fc1b8f1c53da0d,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,1000924.0,924.0,924.0,1.0,2.0,1.0,0.0,312868.975,0.0,924.0,1000000.0,500462.0,924.0,924.0,924.0,1.0,1.0
0x04a020325024f130988782bd5276e53595e8d16e,0.0,0.0,55.472183885214776,0.0,3983.0,1067.0,0.0,0.0,9.9,0.007471626211398443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97594872e+19,0.0,0.0,22.9700087734666,0.0,0.0,0.0,3.0,3.0,0.0,267264.37,0.0,8.7734666e-06,20.0,4.59400175469332,0.0,0.0,0.0,0.0,3.0
0x8b6cda5cc518c904e8844f445e1a7c7d2db0ff16,0.0,0.0,55.472183885214776,0.0,32342.0,864.0,0.0,0.0,0.5,1.545977366891349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e+17,0.0,0.0,142.6126000001,100.0,100.0,1.0,4.0,2.0,0.0,63998.747619047615,0.0,1e-10,49.999,20.37322857144286,100.0,100.0,100.0,1.0,2.0
0x336f646f87d9f6bc6ed42dd46e8b3fd9dbd15c22,0.0,0.0,55.472183885214776,0.0,9537.0,3120.0,0.0,0.0,3.0,0.0010830598217310607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0329141519849126e+19,0.0,0.0,917683252.6257888,101.33700000000002,101.33700000000002,4.0,15.0,14.0,199824.15,63361.36315789474,199824.15,0.0,888888888.0,48299118.559252046,0.0,100.0,25.334250000000004,3.0,14.0
0x07a0ad7a9dfc3854466f8f29a173bf04bba5686e,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,4198.756682986012,0.0,0.0,0.0,2.0,2.0,0.0,203473.0583333333,0.0,1.1111111111111112,4197.6455718749,2099.378341493006,0.0,0.0,0.0,0.0,2.0
0x67a9099f0008c35c61c00042cd9fb03684451097,0.0,0.0,55.472183885214776,0.0,9438.0,1588.0,0.0,0.0,9.950000000000001,0.032873077635525966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1025610672409405e+20,0.0,0.0,14262.86718334649,0.0,0.0,0.0,9.0,5.0,0.0,14202.662962962962,0.0,0.0888888888888889,10759.1644944576,1584.7630203718322,0.0,0.0,0.0,0.0,5.0
0x241ba672574a78a3a604cdd0a94429a73a84a324,0.0,0.0,55.472183885214776,0.0,14300.0,4736.0,0.0,0.0,0.60265215,6.172392657342658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.826521500000001e+17,0.0,0.0,21079532.8999,100.0,100.0,1.0,7.0,4.0,0.0,68721.92857142857,0.0,1.0,21000000.0,3011361.842842857,100.0,100.0,100.0,1.0,4.0
0xcc0014ccb39f6e86b1be0f17859a783b6722722f,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,0.0,395512.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,395512.1,395512.1,395512.1,0.0,0.0,0.0,0.0,1.0
0x16987c021c14ca1045cd0afebb33c124a58bf16c,0.0,0.0,55.472183885214776,0.0,4491.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00652509e-10,0.0,0.0,0.0,3.0,2.0,0.0,30538.129166666666,0.0,4e-15,1e-10,2.516312725e-11,0.0,0.0,0.0,0.0,2.0
0x6bff2fe249601ed0db3a87424a2e923118bb0312,0.0,0.0,55.472183885214776,0.0,107.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100579.51419415028,0.0,0.0,0.0,4.0,2.0,0.0,31815.016666666663,0.0,103.114478114478,100026.39971603578,25144.878548537567,0.0,0.0,0.0,0.0,2.0
0x41875c2332b0877cdfaa699b641402b7d4642c32,0.0,0.0,55.472183885214776,0.0,10833.0,5017.0,0.0,0.0,0.08,2.815655866334349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0502e+17,0.0,0.0,917675656.9705044,100.000000008,100.000000008,2.0,11.0,11.0,164570.55833333332,43010.52023809524,164570.55833333332,0.0,888888888.0,65548261.21217889,8e-09,100.0,50.00000000400001,2.0,10.0
0xe64b47931f28f89cc7a0c6965ecf89eadb4975f5,0.0,0.0,55.472183885214776,0.0,6691.0,2337.0,0.0,0.0,0.0001,1.4945449110745776e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000000000.0,0.0,0.0,302506.00000000006,0.0,0.0,0.0,2.0,7.0,0.0,260019.2142857143,0.0,2.0,212500.00000000003,43215.14285714286,0.0,0.0,0.0,0.0,7.0
0xdffc63f92c939deb112d88735ade3b4d21b6d491,0.0,0.0,55.472183885214776,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000000000.0,0.0,1.72049431972406e+18,59857785181913.84,55000000000000.0,55000000000000.0,2.0,527.0,1.0,8447.706313131313,202.5314393939394,12671.55946969697,0.0,613514116122.1896,18894502898.331383,0.0,4500000000000.0,833333333333.3334,1.0,1.0
